"","CrudeID","Name","Title1","Title2","Country","State","Region","SulfurType","Owner","ShareOwned","SampleID","AssayYear","AssayDate","AssayQuality","Reference","Production","C2_Vol","C3_Vol","IC4_Vol","NC4_Vol","IC5_Vol","NC5_Vol","CP_Vol","C2_Wt","C3_Wt","IC4_Wt","NC4_Wt","IC5_Wt","NC5_Wt","CP_Wt","Fahr_or_Cel","LE_or_GC","YieldCurveUnits","Cal2Ver","Comments","CRUFileSource","ProjectName","RunDate","SmoothDataConf","AssayLibrary","PTI_CIMSGradeID","CrudeType","ChemicalClass","Laboratory","LabSourceRef","LoadPort","LPCode","UserDefRegion","intCrudeID","AssayFile","CRUPath","ReferenceCode","EquityOwnership","TradedCrudeName","YearAddedToLibrary","SulfurCategory","SteelCorrosivity"
"598","CMPLS248","Carmopolis 1972",NA,NA,"Brazil",NA,"Latin America","Low",NA,NA,NA,1972,"1972","Poor",NA,NA,0.00756,0.16044,0.2016,0.3654,0.483,0.41916,0.04704,0.002976,0.089975,0.125395,0.235875,0.333289,0.292247,0.038996,"C","Y","W","HCSM 5.93","1972 SAMPLE AND CRC ANALYSIS. THIS BRAZILIAN CRUDE PRODUCED BY
   PETROBRAS WAS PROCESSED AT BORCO IN '72. CRUDE RVP IS 0.9 PSI,
   SALT IS 19 LB/MBBL. IT IS A MED. GRAVITY, LO SULFUR, MED. HI
   WAX CONTENT CRUDE. THE PRODUCTS ARE SIMILAR TO THOSE FROM
   AMNA (LIBYA) CRUDE BUT ARE NOT QUITE AS PARAFFINIC.
*** The GC Analysis Covers   8.4 LV%  of crude up to a TBP of   148.9  deg. C.
","CVX","CUT SET 1","11/06/18","Excellent","CVX","CARMOPOLIS","Medium","Paraffinic",NA,NA,NA,NA,NA,"CMPLS248","CMPLS248.cru","C:\USERS\00053867\DESKTOP\DATA ANALYTICS-CRUDE\CHEVRON -BASE\CMPLS248.CRU","CMPLS248-R",FALSE,"Carmopolis",1996,"Sour",NA
"599","CAROL541","Caroline Cnd(Core)'96",NA,NA,"Canada","Alberta","North America","Medium",NA,NA,NA,1996,"1996","Poor",NA,NA,0.0287,0.17056,2.11642,5.19142,4.8913,5.02988,0.72652,0.013417,0.113581,1.56318,3.979403,4.007905,4.16434,0.715187,"C","Y","W","HCSM 5.93","Assay data taken from CRC assay spreadsheet,
Jan 1996 Throughput test.
Data supplemented by Core Lab data from 1995 assay.
Whole crude data supplemented by CRC data from 1998.
Light End data taken from 1993 ORC CDM data file.
VERY AROMATIC CONDENSATE!
No GC data available at this time.
WHOLE CONDENSATE IS 54.1 API, 12.95% H, 0.08 MG KOH/G,
0.5 PPM N, 0.91 WT% S, 0.63 CSTS@68F/20C, 11.4K.
*** The GC Analysis Covers  82.0 LV%  of crude up to a TBP of   149.4  deg. C.
","CVX","CUT SET 1","11/06/18","Good","CVX","CAROLINE","Extra Light","Naphthenic",NA,NA,NA,NA,NA,"CAROL541","CAROL541.cru","C:\USERS\00053867\DESKTOP\DATA ANALYTICS-CRUDE\CHEVRON -BASE\CAROL541.CRU","CAROL541-R",FALSE,"Caroline Condensate",2003,"Sweet",NA
"600","CARPN242","Carpinteria-Offsh 1977",NA,NA,"USA","Calif. Coastal","North America","High",NA,NA,NA,1977,"1977","Obsl",NA,NA,0.00456,0.21128,0.18848,0.69616,0.51984,0.63992,0.17784,0.001788,0.118031,0.116784,0.447663,0.357333,0.444452,0.146863,"C","Y","W","HCSM 5.93","CRUDE PRODUCED FROM CARPINTERIA & SUMMERLAND FIELDS AT PLATFORMS
  HOPE & HEIDI. SAMPLE WAS 2/77.
*** The GC Analysis Covers  15.2 LV%  of crude up to a TBP of   153.2  deg. C.
","CVX","CUT SET 1","11/06/18","Excellent","CVX","CARPINTERI","Medium","Intermediate",NA,NA,NA,NA,NA,"CARPN242","CARPN242.cru","C:\USERS\00053867\DESKTOP\DATA ANALYTICS-CRUDE\CHEVRON -BASE\CARPN242.CRU","CARPN242-R",FALSE,"Carpinteria",1996,"Sweet",NA
"601","CARTR439","Carter Creek Cond. 1982",NA,NA,"USA","Wyoming","North America","Medium",NA,NA,NA,1982,"1982","Obsl",NA,NA,0.004,0.044,0.092,0.224,0.636,0.708,0.124,0.001767,0.027691,0.064216,0.162267,0.492495,0.553954,0.115357,"C","Y","W","HCSM 5.93","1982 CRC SAMPLE CARTER CREEK COND. FROM WYOMING OVERTHRUST BELT.
THIS SAMPLE CONTAINED 2000 PPM MERCAPTANS, 320 PPM FREE H2S, AND
  640 PPM ELEMENTAL S. TOTAL SULFUR IS LOWER THAN OBSERVED
  IN CARTR436. WAX 650F+ IS 36%.
THE SMOKE PT CURVE IS BELL SHAPED:  THERE IS A DECREASE IN
  AROMATICS WITH TEMP IN THE JET CUTS. THIS IS UNUSUAL BUT SEEMS
  REAL (SEE TABLE III.)
THESE DATA ARE OBSOLETE. SEE CAL LISTING.**********************
*** The GC Analysis Covers  40.0 LV%  of crude up to a TBP of   148.9  deg. C.
","CVX","CUT SET 1","11/06/18","Excellent","CVX","CARTERCRK","Condensate","Naphthenic",NA,NA,NA,NA,NA,"CARTR439","CARTR439.cru","C:\USERS\00053867\DESKTOP\DATA ANALYTICS-CRUDE\CHEVRON -BASE\CARTR439.CRU","CARTR439-R",FALSE,"Carter Creek Condensate",1996,"Sour",NA
"602","CARTR436","Carter Creek Cond. 1982",NA,NA,"USA","Wyoming","North America","Medium",NA,NA,NA,1982,"1982","Obsl",NA,NA,0.008,0.128,0.22,0.424,0.956,0.844,0.172,0.003528,0.080417,0.153298,0.306624,0.739025,0.659233,0.159738,"C","Y","W","HCSM 5.93","1982 CRC SAMPLE CARTER CREEK COND. FROM WYOMING OVERTHRUST BELT.
  MERCAPTAN SULFUR IN CRUDE IS 3000 PPM.
  WAX IN 650F+ IS 42.5 WT%.
  THE SMOKE PT CURVE IS BELL SHAPED:  THERE IS A DECREASE IN
  AROMATICS WITH TEMP IN JET CUTS. THIS IS UNUSUAL BUT SEEMS
  REAL (SEE TABLE III.)
12/15/88: CONDENSATE IS CURRENTLY ABOUT 50 API. THESE DATA ARE
OBSOLETE.******************************************************
*** The GC Analysis Covers  40.0 LV%  of crude up to a TBP of   136.3  deg. C.
","CVX","CUT SET 1","11/06/18","Excellent","CVX","CARTERCRK","Condensate","Naphthenic",NA,NA,NA,NA,NA,"CARTR436","CARTR436.cru","C:\USERS\00053867\DESKTOP\DATA ANALYTICS-CRUDE\CHEVRON -BASE\CARTR436.CRU","CARTR436-R",FALSE,"Carter Creek Condensate",1996,"Sour",NA
"603","CARTR510","Carter Creek Cond. 1988",NA,NA,"USA","Wyoming","North America","Medium",NA,NA,NA,1988,"1988","Good",NA,NA,0.02264,0.11886,0.92824,1.72064,2.52436,2.16778,0.29998,0.010407,0.07783,0.674143,1.2969,2.033898,1.764772,0.290368,"C","Y","W","HCSM 5.93","1988 DEC SAMPLE. CHEVRON ANALYSIS.
WHOLE CRUDE DATA: 2000 PPM MERCAPTAN S, 0.4 MG KOH/G ACID, 11.9
  K, <10 PPM NITROGEN. SAMPLE IS SIGNIFICANTLY DIFFERENT FROM
  PREVIOUSLY ANALYZED CARTER CREEK CONDENSATE.
*** The GC Analysis Covers  56.6 LV%  of crude up to a TBP of   148.9  deg. C.
","CVX","CUT SET 1","11/06/18","Excellent","CVX","CARTERCRK","Condensate","Naphthenic",NA,NA,NA,NA,NA,"CARTR510","CARTR510.cru","C:\USERS\00053867\DESKTOP\DATA ANALYTICS-CRUDE\CHEVRON -BASE\CARTR510.CRU","CARTR510-R",FALSE,"Carter Creek Condensate",1996,"Sour",NA
"604","CASAB325","Casablanca (Hspnoil)'89",NA,NA,"Spain",NA,"FSU/CIS","Low",NA,NA,NA,1989,"1989","Poor",NA,NA,0.056,0.378,0.196,0.7,0.504,0.658,0.098,0.023132,0.222426,0.127917,0.474128,0.364913,0.481371,0.085244,"C","Y","W","HCSM 5.93","1989 HISPANOIL ANALYSIS OF POOR QUALITY AND VERY LIMITED DATA.
  YIELDS ARE NOT BALANCED; GRAVIITIES ARE INCONSISTENT.
  NO COMPOSITIONAL DATA:  PNA'S AND NAPHTHA COMPOSITIONS
  WERE GUESTIMATED.  SMOKE POINTS REPORTED ARE NOT
  REASONABLE; NITROGEN DATA CONSIST OF 1 DATA POINT;
  VISCOSITY RELATIONSHIP ARE UNREASONABLE.
CRUDE IS OFFSHORE E. SPAIN--A BLEND OF CASABLANCA, MONTANEZO,
  POSSIBLY AYOLUENGO, AND OTHER FIELDS.
CASABLANCA IS A LOW SULFUR, SWEET CRUDE OF 4.4 PSI RVP,
  0.19 MG KOH/G ACID, 12.0 K.  COPPER CORROSION IN NAOH
  AFTER 3 HOURS @122 F HAD STRIP OF 2D FOR C5-225 F LIGHT
  NAPHTHA AND 1A FOR A 225-290 F HEAVY NAPHTHA.  COPPER
  STRIPS FOR KEROSENE ARE 2B AND 3A (2 HRS. @212 F) AND
  FOR GAS OIL ARE 1A.
RUMOR HAS IT THAT CASABLANCA IS RICH IN ARSENIC WITH
  MEASUREMENTS OF 4 PPB IN THE 225-290 RANGE NAPHTHA
  DETERMINED BY A UOP296 METHOD AND 10 PPB OF LEAD.
*** The GC Analysis Covers  14.0 LV%  of crude up to a TBP of   148.9  deg. C.
","CVX","CUT SET 1","11/06/18","Good","CVX","CASABLANCA","Light","Intermediate",NA,NA,NA,NA,NA,"CASAB325","CASAB325.cru","C:\USERS\00053867\DESKTOP\DATA ANALYTICS-CRUDE\CHEVRON -BASE\CASAB325.CRU","CASAB325-R",FALSE,"Casablanca",1996,"Sweet",NA
"605","CASAB324","Casablanca Fld (Bp)'90",NA,NA,"Spain",NA,"Europe","Low",NA,NA,NA,1990,"1990","Fair",NA,NA,0.0345,0.24426,0.13248,0.48852,0.49818,0.65688,0.06486,0.014242,0.143642,0.086409,0.330685,0.360479,0.480259,0.056383,"C","Y","W","HCSM 5.93","1990 COPI/SPAIN SAMPLE. BP ANALYSIS.
EXPORT TERMINAL IS TARRAGON, SPAIN. CRUDE IS INTERMEDIATE PARAF-
 FINICITY, LOW SULFUR, SWEET, LOW ACID BUT MAY HAVE UNDESIRABLE
 COPPER CORROSION. SALT IS 7.5 LBS/1000 BBLS.
CRUDE MAY BE ACCEPTABLE FOR HI VI LUBES AND ASPHALT.
 300-450F KEROSENE  CONTAINS 0.35 VOL% NAPHTHENES.
NOTE THAT OCTANES ARE NOT MEASURED. COPPER CORROSION RESULTS
  WERE 1A FOR KERO AND DIESEL CUTS.
*** The GC Analysis Covers  13.8 LV%  of crude up to a TBP of   148.9  deg. C.
","CVX","CUT SET 1","11/06/18","Excellent","CVX","CASABLANCA","Light","Intermediate",NA,NA,NA,NA,NA,"CASAB324","CASAB324.cru","C:\USERS\00053867\DESKTOP\DATA ANALYTICS-CRUDE\CHEVRON -BASE\CASAB324.CRU","CASAB324-R",FALSE,"Casablanca",1996,"Sweet",NA
"606","CASCD250","Cascade (CVX) Feb '13",NA,NA,"USA","Louisiana","North America","High",NA,NA,NA,2013,"9/17/2013",NA,"CVX",NA,0.015447,0.213189,0.153053,0.782047,0.734686,1.142721,0.059374,0.006089,0.119709,0.095319,0.505472,0.507607,0.79774,0.049283,"C","Y","W","HCSM 5.93","Cascade crude consist of production from the Cascade field, located in
the Walker Ridge Blocks 205, 206, 249, 250 and 425 in the Gulf of
Mexico, about 300km (180 miles) south of the Louisiana coast and the
nearby Chinook field, located in WR 206. Phase 1 of the Cascade
development came on stream with Cascade coming onstream on February 25,
2012 and Chinook starting up in September 2012. Output from the
Cascade/Chinook is tied back to the BW Pioneer FPSO, the first oil and
gas producing FPSO in the US portion of the Gulf of Mexico. The Cascade
field has recoverable reserves of 200 million boe and 40 bcf gases and
Chinook holds 195 million boe and 29 bcf sales gases. Production from
the Cascade and Chinook fields are expected to peak at 34,780 b/d and
36,250 b/d, respectively, in 2025. Cascade is a medium gravity crude
oil (25 degrees API) with a sulfur content of 2.97 wt percent.
Petrobras operates both field and holds 100 percent of Cascade and
66.67 percent of Chinook. Total holds 33.33 percent of Chinook.
*** The GC Analysis Covers  11.7 LV%  of crude up to a TBP of   133.9  deg. C.
","CVX","CUT SET 1","11/06/18",NA,"CVX","CASCADELO","Medium","Naphthenic","CVX",NA,NA,NA,"Louisiana Offshore","CASCD250","CASCD250.cru","C:\USERS\00053867\DESKTOP\DATA ANALYTICS-CRUDE\CHEVRON -BASE\CASCD250.CRU","CASCD250-1",FALSE,"Cascade",2016,"Sour",NA
"607","CASCD238","Cascade (INSP) May 14 '12",NA,NA,"USA","Louisiana Offshore","North America","High",NA,NA,NA,2012,"6/15/2012",NA,"Chevron",NA,0.0056,0.185681,0.141634,0.408928,0.4985,0.828356,0.114478,0.00219,0.103464,0.087532,0.262284,0.341784,0.573851,0.094295,"C","Y","W","HCSM 5.93","The Cascade field is located in the Walker Ridge Blocks 205, 206, 249,
250 and 425 in the Gulf of Mexico, about 300km (180 miles) south of the
Louisiana coast and 15 miles away from the nearby Chinook field.
Cascade came on stream in February 25, 2012 with an initial production
rate of 8,000 b/d. The field was discovered in 2002 and was developed
with the nearby Chinook field which is expected to start production
this year. Output from the Cascade field, as well as Chinook, will be
tied back to the BW Pioneer FPSO, the first oil and gas producing FPSO
in the US portion of the Gulf of Mexico. The Cascade field has
recoverable reserves of 211 million boe and 53 bcf gas. Peak production
of 40,000 b/d is expected to be reached in 2020. Cascade is a medium
gravity crude oil (23-24 degrees API) with a sulfur content of 3 wt
percent and high measured crude As (less than 50 ppb) content. It is
also expected to produce a vacuum residuum with high microcarbon
content (greater than 30 wt percent).
*** The GC Analysis Covers  11.2 LV%  of crude up to a TBP of   144.0  deg. C.
","CVX","CUT SET 1","11/06/18",NA,"CVX","CASCADELO","Medium","Intermediate","Inspectorate",NA,NA,NA,"Louisiana Offshore","CASCD238","CASCD238.cru","C:\USERS\00053867\DESKTOP\DATA ANALYTICS-CRUDE\CHEVRON -BASE\CASCD238.CRU","CASCD238",FALSE,"Cascade",2012,"Sweet",NA
"608","CASCD227","Cascade Fld  Well 1 DST (W.Port)",NA,NA,"USA","Louisiana","North America","High",NA,NA,NA,2006,"11/8/2006",NA,"Crude Oil Traders (Bruce Anderso",NA,0.007631,0.049683,0.039626,0.164509,0.275319,0.408643,0.033053,0.002964,0.027488,0.024316,0.104768,0.187428,0.281086,0.027032,"C","Y","W","HCSM 5.93","Cascade and Chinook are located in the Walker Ridge block, around 300km
(180 miles) south of the Louisiana coast. Petrobras is the operator of
both the Cascade and Chinook units, owning 50% and 66.67% of the fields
respectively. The remaining 50% of Cascade is owned by Devon Energy
Corporation, while Total E&P owns the remaining 33.33% of Chinook. The
fields will be developed two subsea wells in Cascade and one subsea
well in Chinook, approximately 30km south of Cascade. Each well will be
drilled to an approximate depth of 27,000ft, and based on reservoir
performance. Petrobras may expand production to additional subsea wells
on each field. Due to be put onstream mid 2010. The lab reported
viscosity @ 60F of 283 ct was not used in workup because it was too
close to pour pt of 30F and could contain solids Organic Chloride below
detection limit Hydrogen Sulphide below detection limit
*** The GC Analysis Covers   6.3 LV%  of crude up to a TBP of   134.7  deg. C.
","CVX","CUT SET 1","11/06/18",NA,"CVX","CASCADELO","Medium","Intermediate",NA,NA,NA,NA,NA,"CASCD227","CASCD227.cru","C:\USERS\00053867\DESKTOP\DATA ANALYTICS-CRUDE\CHEVRON -BASE\CASCD227.CRU","CASCD227",FALSE,"Cascade",2010,"Sweet",NA
"609","CSCAD220","Cascade Fld Well 2 DST (W.Point)",NA,NA,"USA","Louisiana","North America","High",NA,NA,NA,2006,"11/8/2006",NA,"Crude Oil Traders (Bruce Anderso",NA,0.007181,0.049234,0.040623,0.16217,0.278662,0.434032,0.038129,0.002776,0.027116,0.024815,0.102809,0.188843,0.297194,0.031042,"C","Y","W","HCSM 5.93","Cascade and Chinook are located in the Walker Ridge block, around 300km
(180 miles) south of the Louisiana coast. Petrobras is the operator of
both the Cascade and Chinook units, owning 50% and 66.67% of the fields
respectively. The remaining 50% of Cascade is owned by Devon Energy
Corporation, while Total E&P owns the remaining 33.33% of Chinook. The
fields will be developed two subsea wells in Cascade and one subsea
well in Chinook,approximately 30km south of Cascade. Each well will be
drilled to an approximate depth of 27,000ft, and based on reservoir
performance. Petrobras may expand production to additional subsea wells
on each field. Hydrogen Sulphide below detection limit
*** The GC Analysis Covers   6.6 LV%  of crude up to a TBP of   135.2  deg. C.
","CVX","CUT SET 1","11/06/18",NA,"CVX","CASCADELO","Heavy","Intermediate","Westport",NA,NA,NA,NA,"CSCAD220","CSCAD220.cru","C:\USERS\00053867\DESKTOP\DATA ANALYTICS-CRUDE\CHEVRON -BASE\CSCAD220.CRU","CSCAD220",FALSE,"Cascade",2010,"Sweet",NA
"610","CASTI133","Castilla 1979",NA,NA,"Colombia",NA,"Latin America","High",NA,NA,NA,1979,"1979","Good",NA,NA,0.00225,0.08925,0.14325,0.3285,0.429,0.47925,0.0315,0.000821,0.046369,0.082545,0.196453,0.274246,0.309557,0.024192,"C","Y","W","HCSM 5.93","1979 SAMPLE AND CRC ANALYSIS OF HEAVY COLOMBIAN CRUDE OIL.
  CRUDE IS SWEET CONTAINS 3 LB SALT/1000 BBLS. IT IS MORE
  VISCOUS THAN NO. 6 BUNKER FUEL OIL YET CONTAINS 7.5 V%
  300 F MINUS. IT'S HI METALS LEVELS MAY REDUCE ITS VALUE AS
  FUEL OIL. IT MAKES GOOD ASPHALT BUT AT A CUT POINT OF 650 F.
*** The GC Analysis Covers   7.5 LV%  of crude up to a TBP of   166.1  deg. C.
","CVX","CUT SET 1","11/06/18","Excellent","CVX","CASTILLA","Heavy","Naphthenic",NA,NA,NA,NA,NA,"CASTI133","CASTI133.cru","C:\USERS\00053867\DESKTOP\DATA ANALYTICS-CRUDE\CHEVRON -BASE\CASTI133.CRU","CASTI133-R",FALSE,"Castilla",1996,"Sweet",NA
"611","CSTILA183","Castilla Exp Bld (CVX) May 24  '",NA,NA,"Colombia",NA,"Latin America","High",NA,NA,NA,2010,"11/19/2010",NA,"CVX",NA,0.0027,0.06146,0.090432,0.274406,1.419232,1.44532,0.099116,0.00102,0.033078,0.053981,0.169996,0.939852,0.967088,0.078855,"C","Y","W","HCSM 5.93","2010 discharge sample and a CVX TFA assay. The Castilla Blend is
produced in the Magdalena Valley of Colombia by state owned Ecopetrol,
who also has a 100 percent equity stake. The Castilla grade is
comprised of Castilla crude and other heavy crudes produced in the
plains region and are blended to a target API gravity of 18.8 deg and 2
weight percent Sulfur. To facilitate the transport of crude oil through
the pipeline system to Cove as, the viscosity is reduced by adding
virgin naphtha. The Castilla field was first developed in 1975. In
2010, it was reported that the production of the Castilla field
exceeded 100,000 b/d.
*** The GC Analysis Covers  11.9 LV%  of crude up to a TBP of   136.7  deg. C.
","CVX","CUT SET 1","11/06/18",NA,"CVX","CASTILLA","Heavy","Naphthenic","CVX",NA,NA,NA,"Colombia","CSTILA183","CSTILA183.cru","C:\USERS\00053867\DESKTOP\DATA ANALYTICS-CRUDE\CHEVRON -BASE\CSTILA183.CRU","CSTILA183-H",FALSE,"Castilla",2012,"Sweet",NA
"612","CSTLA194","Castilla Exp Bld (CVX)'10",NA,NA,"Colombia",NA,"Latin America","Medium",NA,NA,NA,2010,"7/8/2010",NA,"CVX",NA,0.007449,0.072021,0.073582,0.224756,0.424099,0.465771,0.045229,0.002831,0.038994,0.044187,0.140073,0.282535,0.313525,0.036199,"C","Y","W","HCSM 5.93","2010 sample of discharge.  CVX assay update.  Castilla Blend is a heavy
crude currently advertised by Ecopetrol as being 18.8  and 2.0% S.  it
results from mixing 13*Castilla crude with other heavy crude fields in
the plains region, to which virgin naphtha is added as diluent. Diluent
is in short supply and they may use condensate as well, to transport
this stuff using the oil pipeline system to Coveñas.  You can expect
variation.  I would contract both gravity and sulfur.  Mcr is a good
indicator of what is what.  The resid tends to produce a brittle
asphalt.  Castilla is an immature crude and so mcr and asphaltenes will
be high.  you can also expect suspended water in the oil phase. Many of
the producer now have tools that tell them how to blend to hit the
targets in contracts.  So this may be an opportunity but only if
properly framed to accommodate what is the reality.Ecopetrol and
Pacific Rubiales have been saying is they blend to pipeline viscosity.
*** The GC Analysis Covers   9.1 LV%  of crude up to a TBP of   136.7  deg. C.
","CVX","CUT SET 1","11/06/18",NA,"CVX","CASTILLA","Heavy","Naphthenic","CVX",NA,NA,NA,NA,"CSTLA194","CSTLA194.cru","C:\USERS\00053867\DESKTOP\DATA ANALYTICS-CRUDE\CHEVRON -BASE\CSTLA194.CRU","CSTLA194",FALSE,"Castilla",2010,"Sour",NA
"613","CSTLA182","Castilla Exp Bld (CVX)Dec14'10",NA,NA,"Colombia",NA,"Latin America","High",NA,NA,NA,2010,"2/15/2011",NA,"CVX",NA,0.0037,0.0459,0.0702,0.3288,1.2035,1.4527,0.0398,0.001395,0.024654,0.04182,0.203286,0.795395,0.970082,0.031601,"C","Y","W","HCSM 5.93","2010 sample of discharge. CVX assay update. Castilla Blend is a heavy
crude currently advertised by Ecopetrol as being 18.8 and 2.0 percent
S. it results from mixing 13*Castilla crude with other heavy crude
fields in the plains region, to which virgin naphtha is added as
diluent. Diluent is in short supply and they may use condensate as
well, to transport this stuff using the oil pipeline system to Cove as.
You can expect variation. I would contract both gravity and sulfur. Mcr
is a good indicator of what is what. The resid tends to produce a
brittle asphalt. Castilla is an immature crude and so mcr and
asphaltenes will be high. you can also expect suspended water in the
oil phase. Many of the producer now have tools that tell them how to
blend to hit the targets in contracts. So this may be an opportunity
but only if properly framed to accommodate what is the
reality.Ecopetrol and Pacific Rubiales have been saying is they blend
to pipeline viscosity.
*** The GC Analysis Covers  11.4 LV%  of crude up to a TBP of   133.7  deg. C.
","CVX","CUT SET 1","11/06/18",NA,"CVX","CASTILLA","Heavy","Naphthenic","CVX",NA,NA,NA,"Colombia","CSTLA182","CSTLA182.cru","C:\USERS\00053867\DESKTOP\DATA ANALYTICS-CRUDE\CHEVRON -BASE\CSTLA182.CRU","CSTLA182",FALSE,"Castilla",2013,"Sour",NA
"614","CASTI173","Castilla Exp Bld (Ecopetrl) '05",NA,NA,"Colombia",NA,"Latin America","High",NA,NA,NA,2005,"2005","Poor","Ecopetrol",NA,0,0.171118,0.184985,0.511565,0.841404,0.878924,1.1e-05,0,0.091358,0.109539,0.314382,0.552742,0.583398,9e-06,"C","Y","W","HCSM 5.93","Castilla Is Located In Cubarral Block In The Central Llanos Basin Of
Colombia.  Blend Contains Castilla 69.2% V, Apiay 11.1% V, Chichimene
9.4% V, Nafta Virgen 10.3% V.  Poor Quality Assay, Vgo Cuts Appear To
Be Poorly Fractionated As Evidenced By Viscos ity And Mcrt Data.
*** The GC Analysis Covers  11.0 LV%  of crude up to a TBP of   130.0  deg. C.
","CVX","CUT SET 1","11/06/18","Excellent","CVX","CASTILLA","Heavy","Naphthenic",NA,NA,NA,NA,NA,"CASTI173","CASTI173.cru","C:\USERS\00053867\DESKTOP\DATA ANALYTICS-CRUDE\CHEVRON -BASE\CASTI173.CRU","CASTI173-R",FALSE,"Castilla Mix",2006,"Sweet",NA
"615","CSTLA179","Castilla Exp Bld LP (CVX) '10",NA,NA,"Colombia",NA,"Latin America","Medium",NA,NA,NA,2010,"6/16/2010",NA,"CVX",NA,0.005445,0.054792,0.092811,0.231953,0.988178,1.179572,0.051215,0.002049,0.029371,0.05518,0.143121,0.65178,0.786114,0.040583,"C","Y","W","HCSM 5.93","Castilla Blend is a heavy crude currently advertised by Ecopetrol as
being 18.8 and 2.0 percent S. it results from mixing 13*Castilla crude
with other heavy crude fields in the plains region, to which virgin
naphtha is added as diluent. Diluent is in short supply and they may
use condensate as well, to transport this stuff using the oil pipeline
system to Cove as. You can expect variation. I would contract both
gravity and sulfur. Mcr is a good indicator of what is what. The resid
tends to produce a brittle asphalt. Castilla is an immature crude and
so mcr and asphaltenes will be high. you can also expect suspended
water in the oil phase. Many of the producer now have tools that tell
them how to blend to hit the targets in contracts. So this may be an
opportunity but only if properly framed to accommodate what is the
reality.Ecopetrol and Pacific Rubiales have been saying is they blend
to pipeline viscosity.
*** The GC Analysis Covers   9.3 LV%  of crude up to a TBP of   133.4  deg. C.
","CVX","CUT SET 1","11/06/18",NA,"CVX","CASTILLA","Heavy","Naphthenic","CVX",NA,NA,NA,"Colombia","CSTLA179","CSTLA179.cru","C:\USERS\00053867\DESKTOP\DATA ANALYTICS-CRUDE\CHEVRON -BASE\CSTLA179.CRU","CSTLA179-L",FALSE,"Castilla",2012,"Medium",NA
"616","CSTLA192","Castilla Exp. Bld (CVX) '08",NA,NA,"Colombia",NA,"Latin America","High",NA,NA,NA,2008,"12/18/2008",NA,"CVX",NA,0.007009,0.074793,0.096833,0.253457,0.619624,0.705104,0.070809,0.002661,0.040442,0.058072,0.157751,0.412246,0.473999,0.056598,"C","Y","W","HCSM 5.93","2008 SAMPLE OF CASTILLA--Pipeline sample during discharge. this is a
mix of 13 API Castilla field plus other production to improve the value
of the exp bld.  CVX EVALUATION ASSAY. Discovered in 1969, Castilla is
located in Cubarral Block in the Central Llanos Basin of Colombia.  It
is 100% Ecopetrol owned. Silver below detection limit Beryllium below
detection limit Calcium below detection limit Caesium below detection
limit Potassium below detection limit Lithium below detection limit
Phosphorus below detection limit Lead below detection limit Palladium
below detection limit Platinum below detection limit Rubidium below
detection limit Rhenium below detection limit Ruthenium below detection
limit Selenium below detection limit Silicon below detection limit Tin
below detection limit Thallium below detection limit Tungsten below
detection limit Zinc below detection limit Zirconium below detection
limit Mercury below detection limit
*** The GC Analysis Covers  13.9 LV%  of crude up to a TBP of   140.2  deg. C.
","CVX","CUT SET 1","11/06/18",NA,"CVX","CASTILLA","Heavy","Naphthenic",NA,NA,NA,NA,NA,"CSTLA192","CSTLA192.cru","C:\USERS\00053867\DESKTOP\DATA ANALYTICS-CRUDE\CHEVRON -BASE\CSTLA192.CRU","CSTLA192",FALSE,"Castilla",2010,"Sour",NA
